databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	faction	cardsubtype	cost	destiny	supportcost	energy	power	tactics	defense	text	lore
122d36c3-badb-4f57-8765-13a624d4fa1f	Chijo Warrior	https://warstcg.org//img/1/WARS-EN01060.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C60	Gongen	CHARACTER • Chijo • Warrior • Unit	1	4	2 Gongen		1	1	3	"• Pay 0 energy ? If this character is at a site and has a weapon beneath it, play a unit here at full cost."	"As Akatsun Shiro knows, not all Gongen weapons need be traditional."
c4d27d29-fabc-4d36-8e4b-015982bbd89f	Cloud	https://warstcg.org//img/1/WARS-EN01061.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U61	Gongen	INTERRUPT (Lost)	0	6	1 Gongen					Choose target ship in a sector battle. Damage target if opponent’s [D] < the number of fighters you have at that sector.	"Few escape the consuming cloud; it seeps into every crevice and blinds every effort, leaving death."
aabbbc9b-2198-4a77-b225-628c04969b50	Cruel Lesson	https://warstcg.org//img/1/WARS-EN01062.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R62	Gongen	ASSET	3	1	1 Gongen					"Each time a player’s unit is damaged by an ability of a weapon, if any of that player’s other units is damaged, he or she loses 2 energy."	"“We learn little in victory, much in defeat.” – Traditional"
6f5c9550-de1c-4ed9-8640-f6b85b8c4c7a	Dauntless Defense	https://warstcg.org//img/1/WARS-EN01063.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C63	Gongen	INTERRUPT (Used)	1	5	1 Gongen					Make each of your units and ships in a battle at target location defense +1 until end of turn.	"Kokata units stand side by side with the NoBots which they are named after, defending the people of Gongen."
3bf40492-cbeb-47f9-9dc1-d707ad20f6d2	Dedication	https://warstcg.org//img/1/WARS-EN01064.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C64	Gongen	ASSET	3	2	2 Gongen					Each of your damaged characters and damaged fighters is defense +1.	"The dedication of the Gongen permit them to continue to fight and sacrifice for their companions, even when the end is near."
bcde08c3-62d4-44f0-88e9-84ea6848fcc1	?Deigan	https://warstcg.org//img/1/WARS-EN01065.jpg	normal	NOBOT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R65	Gongen	NOBOT • Deigan • Bot • Unit	6	5	3 Gongen		9	4	5	"Size 3 When you do not have at least two other Gongen units here, dismiss this NoBot. As long as this NoBot is at a site that has no support icons on your side, your opponent causes attrition –2 here."	The Deigan NoBot embodies the persistence and passion of her namesake – defending the Gongen people with a steadfast devotion.
1fccade6-b277-4947-b3b6-d3573b7be0cb	Deigan Follower	https://warstcg.org//img/1/WARS-EN01066.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U66	Gongen	CHARACTER • Deigan • Warrior • Unit	2	4	2 Gongen		2	2	3	"Each time a site battle begins here, you may lose 3 energy. If you do, damage target unit here."	"“Fall seven times, stand up eight.” – Deigan battle chant"
7f49f527-8727-4d7e-9823-611f8346d19e	•Energy Tap	https://warstcg.org//img/1/WARS-EN01067.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R67	Gongen	INTERRUPT (Lost)	3	5	2 Gongen					"The next time your opponent loses cards to target pending drain, you retrieve a card for each card lost to that drain."	"Technicians from Gongen are skilled at all types of energy manipulation, including siphoning enemy resources."
a4eb35e2-4c5d-4cf7-8fac-24508a3a3acf	Gongen Katana	https://warstcg.org//img/1/WARS-EN01068.jpg	normal	WEAPON	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U68	Gongen	WEAPON (Character) • Melee	0	2	1 Gongen					This character is defense +2. • Pay 1 energy ? Choose target unit your opponent has in a site battle here. Damage target if its defense < [D]. Pay 3 energy ? Put this weapon in its owner’s hand.	"Each katana is crafted to its bearer, named, then blessed by the master artisan that created it. The warrior’s mind resides at peace within the blade."
b7c84bdd-2160-49f6-84cf-1586529897a5	Gongen T.S.V.	https://warstcg.org//img/1/WARS-EN01069.jpg	normal	VEHICLE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C69	Gongen	VEHICLE • Deigan • Unit	1	2	1 Gongen		2	1	3	"Size 3, Transport 4 Each time an ability of a weapon beneath this vehicle damages another unit, you may pay 2 energy. If you do, destroy that unit."	"The Gongen use support vehicles to sever communications and tracking systems, disrupting the balance of their enemy."
23495766-7add-4fd1-b888-360c964adf83	Grid Tactician	https://warstcg.org//img/1/WARS-EN01070.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C70	Gongen	CHARACTER • Chijo • Tech • Unit	2	4	2 Gongen		1	1	3	You generate 1 more energy here.	Those who excel at coordinating resources are best left unfettered. Masa Akayuke is one of the best.
238a9d5f-73d1-41bc-8dec-63dede545078	Guardian-Class Carrier	https://warstcg.org//img/1/WARS-EN01071.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C71	Gongen	SHIP (Capacity 6) • Tenno • Capital	4	1	1 Gongen		4	3	5	"Transport 4 (Each time this ship moves, you may move with it up to four of your fighters.)"	"When accompanied by a fighter group, grav drives ablaze, it evokes the image of an Asian junk alight with hundreds of paper lanterns."
68a77530-56bf-477a-97e2-a872e9ad67ca	?Hamon of Ikazuchi	https://warstcg.org//img/1/WARS-EN01072.jpg	normal	VEHICLE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C72	Gongen	VEHICLE • Ikazuchi • Unit	4	4	1 Gongen		2	2	4	"Size 3 (This vehicle counts three times against a ship’s capacity.) Transport 4 (Each time this vehicle moves, you may move with it up to four of your characters.) When this vehicle enters play at a site, activate 1 energy for each of your other units here."	This T.S.V. is programmed with the same tactical ware as Gongen carriers and fighters.
33e2ce4c-61d3-4fa9-b06a-3a0f70417802	?Higen Orochito	https://warstcg.org//img/1/WARS-EN01073.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R73	Gongen	CHARACTER • Kizen • Deigan • Unit	4	5	3 Gongen		2	4	2	"• Lose 2 energy ? This character is immune to attrition until end of turn. When this character is lost from a site, retrieve up to three cards."	"Orochito is a descendent of Higen Shijin, the 21st century philosopher who authored “The Great Journey.”"
0685b153-98ae-432d-96ef-70e556400475	Honorable Death	https://warstcg.org//img/1/WARS-EN01074.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U74	Gongen	ASSET	1	5	1 Gongen					"Each time one of your fighters is lost from a battle, you may stack it on this asset. Dismiss this asset ? Make your total power at target sector +2 until end of turn for each fighter stacked on this asset."	“Tigers die and leave their skins; people die and leave their names.” – Traditional
3a657958-3a43-4131-a6ea-aff7b4682a79	?Ikazuchi	https://warstcg.org//img/1/WARS-EN01075.jpg	normal	NOBOT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R75	Gongen	NOBOT • Ikazuchi • Bot • Unit	5	3	3 Gongen		8	2	8	Size 3 (This NoBot counts three times against a ship’s capacity.) • Pay 2 energy ? Make target other unit here defense +2 until end of turn.	"Ikazuchi, like the tempest storm, flashes lightning, roars thunder, yet leaves hope in its wake."
f22f5da4-492b-45b2-b370-2e207827e428	Ikazuchi Leader	https://warstcg.org//img/1/WARS-EN01076.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U76	Gongen	CHARACTER • Ikazuchi • Warrior • Unit	3	2	2 Gongen		1	3	2	"When this character enters play, reveal the top card of your reserve. If it's a Gongen unit, you may play it here. It costs 3 less energy to play."	"“Both the victor and the vanquished are but drops of dew, but bolts of lightning...” – Ikazuchi battle chant"
900106f7-8026-49e1-a444-46287ec49e46	Ikazuchi T.S.V.	https://warstcg.org//img/1/WARS-EN01077.jpg	normal	VEHICLE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U77	Gongen	VEHICLE • Ikazuchi • Unit	4	1	2 Gongen		3	2	3	"Size 3 (This vehicle counts three times against a ship’s capacity.) Transport 4 (Each time this vehicle moves, you may move with it up to four of your characters.) Each time a site battle begins here, your opponent pays 3 energy."	"Originally built for low altitude reconnaissance, they were refitted with plasma cannon."
50813028-d51c-4a9f-96d7-21c0f96fc9aa	Jet Pack Attack	https://warstcg.org//img/1/WARS-EN01078.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R78	Gongen	INTERRUPT (Used)	0	6	2 Gongen					Move target character you have at a site adjacent to a site battle to the location of that battle.	Used brilliantly by Kano Masako in defense of TakumiCity. The neural interface on the thruster pack allows for immediate and surprising results.
5e5d7d5b-44c4-4209-a14f-2bca8db583bc	?Jikoku	https://warstcg.org//img/1/WARS-EN01079.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R79	Gongen	SHIP (Capacity 6) • Tenno • Capital	3	1	1 Gongen		3	3	5	"Transport 4 (Each time this ship moves, you may move with it up to four of your fighters.) • Put a ship from your hand on top of your used pile ? Make this ship immune to attrition until end of turn."	"“Like the great sun of the East, Jikoku will bring light and hope...” – Tenryu naming ceremony, 2382"
8027261a-efbb-4157-8cf0-7562e4b07e48	Jikoku Fighter	https://warstcg.org//img/1/WARS-EN01080.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C80	Gongen	SHIP (Capacity 1) • Tenno • Fighter	1	1	2 Gongen		2	2	4	"As long as you have at least two other Gongen fighters here, this ship is defense +2."	"Gongen fighters are designed to create an overlapping field of electronic noise when flying in close formation, disrupting enemy targeting systems."
87e1a122-8159-4d12-a5c6-dd945ddee001	Junshi	https://warstcg.org//img/1/WARS-EN01081.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U81	Gongen	INTERRUPT (Lost)	0	5	2 Gongen					You can’t play this interrupt unless you have a kizen at a location. Destroy target asset.	"More disturbing to CGC forces than the arrival of the NoBot was its response when the city it defended fell, killing thousands of Earthers."
f8d5707e-e182-4248-b9b7-dc30592fe0c0	?Kano Masako	https://warstcg.org//img/1/WARS-EN01082.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R82	Gongen	CHARACTER • Kizen • Ikazuchi • Unit	1	6	3 Gongen		1	1	3	This character can’t be damaged. • Put a card from your hand on top of your used pile ? Activate 1 energy.	The fifth daughter of Kano Tamju. Her innate balance makes her deadly and elusive.
cbc70e2e-4090-48e6-a0f3-f69c5a8e2389	?Komoku	https://warstcg.org//img/1/WARS-EN01083.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C83	Gongen	SHIP (Capacity 6) • Tenno • Capital	3	2	2 Gongen		4	3	5	"Transport 4 (Each time this ship moves, you may move with it up to four of your fighters.) When this ship enters play, for each related site where you have a unit, this ship costs 1 less energy to play."	"“...and in the twilight that blankets the West, Komoku will strike swiftly in stealth against invaders.” – Tenryu naming ceremony, 2382"
b16ac118-6cba-417a-9834-93f3143a3df5	Komoku Fighter	https://warstcg.org//img/1/WARS-EN01084.jpg	normal	SHIP	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R84	Gongen	SHIP (Capacity 1) • Tenno • Fighter	3	2	2 Gongen		2	2	4	"When this ship enters play, you may download a card titled “Komoku Fighter.” (When you download a card, search your reserve for that card, reveal it to your opponent, and put it in your hand. Then shuffle your reserve.)"	The A.I. on Gongen provides and maintains the tactical matrix used by Tenno forces.
f20deeee-63b3-498c-a04b-f8e784846a42	Loremaster	https://warstcg.org//img/1/WARS-EN01085.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U85	Gongen	CHARACTER • Chijo • Warrior • Unit	2	4	2 Gongen		1	2	1	"When this character is lost from a location, you may put target other card from your lost pile on the bottom of your active pile."	"Though they live on a new world, the people of Gongen value their past."
32c37300-01d2-423c-a84f-6f01cc68a075	Mark of the Kami	https://warstcg.org//img/1/WARS-EN01086.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R86	Gongen	ASSET (Sector)	2	0	3 Gongen					"You may play this asset beneath one of your opponent’s sectors. As an additional cost for a player to drain here, his or her ships here must have at least 8 total power."	"When the people of Gongen make an area of space a priority, they do not relent."
bf9676f0-71cb-4b7a-ba7e-e86eba1138a2	Meditation	https://warstcg.org//img/1/WARS-EN01087.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R87	Gongen	ASSET (Kizen)	0	5	2 Gongen					"You can’t play more than one of this asset beneath the same kizen. • Pay 1 energy ? Reveal the top card of your reserve. Then you may reveal a card from your hand that has the same destiny as that card. If you do, exchange those cards."	"Her hands rested on her thighs as if she was in the middle of some garden, contemplating a warm afternoon.”– A Matter of Life or Death"
c4a75f71-b2a8-4bf3-b8d6-09abbe964311	Minefield	https://warstcg.org//img/1/WARS-EN01088.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C88	Gongen	ASSET (Site)	3	2	3 Gongen					"You may play this asset beneath one of your opponent’s sites. Each time a player’s unit enters play here, destroy it if its defense < his or her opponent’s [D]."	Gongen itself seemed to strike at the invaders.
1121ea0e-b023-4be6-b062-607cafe1498f	Much Admired	https://warstcg.org//img/1/WARS-EN01089.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R89	Gongen	ASSET (Kizen)	0	4	2 Gongen					"You can’t play more than one of this asset beneath the same kizen. • Pay 2 energy ? If your opponent’s [D] < this kizen’s tactics, your opponent causes attrition –4 here until end of turn."	Acuity in battle is much admired by the kokata units which follow the NoBots. The leaders of such units seem almost unnaturally attuned to the flow of the fight.
49e81e06-ef45-417b-9c40-1e114c1b543d	N?Bot Battle Sword	https://warstcg.org//img/1/WARS-EN01090.jpg	normal	WEAPON	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R90	Gongen	WEAPON (NoBot) • Melee	1	5	1 Gongen					• Pay 6 energy ? Damage target unit your opponent has in a site battle here.	Their monomolecular edge allow these immense weapons to cut through even the thickest plating.
f009e811-dfd4-40aa-8c5f-bb60ed1a0065	Not Easily Taken	https://warstcg.org//img/1/WARS-EN01091.jpg	normal	ASSET	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R91	Gongen	ASSET (Site)	2	0	3 Gongen					"You may play this asset beneath one of your opponent’s sites. As an additional cost for a player to drain here, he or she must have at least 8 total tactics here."	The Battle of Phobos taught Earther commanders that more than a token force would be required to hold Gongen.
a8e4b9a6-140d-4315-90b9-854a27ec1f8c	Plasma Cannon	https://warstcg.org//img/1/WARS-EN01092.jpg	normal	WEAPON	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U92	Gongen	WEAPON (Unit) • Ranged	0	4	1 Gongen					"This unit is defense +1. • Pay 1 energy ? Choose target unit your opponent has in a site battle either here or at an adjacent site. Reveal the top two cards of your reserve, choose one and note its destiny, then put them on top of your used pile in any order. Damage target if its defense < that destiny."	"“A single arrow is easily broken, but not ten in a bundle.” – Zen saying"
be90357d-a54d-400c-b030-94ba75a9a99c	Resource Technician	https://warstcg.org//img/1/WARS-EN01093.jpg	normal	CHARACTER	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C93	Gongen	CHARACTER • Chijo • Tech • Unit	4	2	1 Gongen		2	2	4	"As long as this character is at a site that has no support icons on your side, you generate 2 more energy here."	Gongen are able to find the building blocks of energy in the most unlikely places.
92201883-4de3-4664-b7c4-4bfe194b2d16	Rising Morale	https://warstcg.org//img/1/WARS-EN01094.jpg	normal	INTERRUPT	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U94	Gongen	INTERRUPT (Lost)	0	6	2 Gongen					"As an additional cost to play this interrupt, you must have at least two fighters at the same sector. Activate 4 energy."	“Exploit your enemy’s weakness and it will give you strength renewed. Each bloody death blow will thicken our blood!” – Cry heard at the Battle of Phobos.
